obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition,benchmark,fallback_applied_x,fallback_applied_y,ndr_delta
1661_class-926,0,0.9322255850,0.9322255850,0.9325029850,0,0.9322255850,0.9322255850,0.9325029850,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1662_class-926,3,0.9622307420,0.9581884146,0.9622307420,3,0.9622307420,0.9581884146,0.9622307420,0.0000000000,0.0040423274,0.0040423274,1,1,0.0000000000,FSS-1000,,,
1663_class-926,5,0.9569807053,0.9577237368,0.9577237368,0,0.9577237368,0.9577237368,0.9577237368,0.0007430315,-0.0007430315,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1664_class-926,3,0.9482015371,0.9471759796,0.9487342834,3,0.9482015371,0.9471759796,0.9487342834,0.0000000000,0.0010255575,0.0010255575,1,1,0.0000000000,FSS-1000,,,
1665_class-926,1,0.9388805628,0.9389265776,0.9389265776,0,0.9389265776,0.9389265776,0.9389265776,0.0000460148,-0.0000460148,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1666_class-926,0,0.9026907086,0.9026907086,0.9026907086,0,0.9026907086,0.9026907086,0.9026907086,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1667_class-926,0,0.9377427101,0.9377427101,0.9379560947,0,0.9377427101,0.9377427101,0.9379560947,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1668_class-926,0,0.7786378264,0.7786378264,0.8582742214,0,0.7786378264,0.7786378264,0.8582742214,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1669_class-926,5,0.9193643928,0.9190219045,0.9193643928,0,0.9190219045,0.9190219045,0.9193643928,-0.0003424883,0.0003424883,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1670_class-927,3,0.9480154514,0.9480692148,0.9481266737,0,0.9480692148,0.9480692148,0.9481266737,0.0000537634,-0.0000537634,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1671_class-927,4,0.9926067591,0.9926306009,0.9926306009,4,0.9926067591,0.9926306009,0.9926306009,0.0000000000,-0.0000238419,-0.0000238419,0,0,0.0000000000,FSS-1000,,,
1672_class-927,3,0.9684246182,0.9661230445,0.9684246182,0,0.9661230445,0.9661230445,0.9684246182,-0.0023015738,0.0023015738,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1673_class-927,5,0.9730299115,0.9688504934,0.9730299115,5,0.9730299115,0.9688504934,0.9730299115,0.0000000000,0.0041794181,0.0041794181,1,1,0.0000000000,FSS-1000,,,
1674_class-927,5,0.3363333941,0.3262507617,0.4858252704,5,0.3363333941,0.3262507617,0.4858252704,0.0000000000,0.0100826323,0.0100826323,1,1,0.0000000000,FSS-1000,,,
1675_class-927,4,0.6670636535,0.6732625961,0.7075853944,0,0.6732625961,0.6732625961,0.7075853944,0.0061989427,-0.0061989427,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1676_class-927,5,0.9646561146,0.9688439965,0.9803975224,5,0.9646561146,0.9688439965,0.9803975224,0.0000000000,-0.0041878819,-0.0041878819,0,0,0.0000000000,FSS-1000,,,
1677_class-927,0,0.9879486561,0.9879486561,0.9881331921,0,0.9879486561,0.9879486561,0.9881331921,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1678_class-927,5,0.9797383547,0.9801588655,0.9801588655,5,0.9797383547,0.9801588655,0.9801588655,0.0000000000,-0.0004205108,-0.0004205108,0,0,0.0000000000,FSS-1000,,,
1679_class-927,1,0.9900641441,0.9901147485,0.9901404381,1,0.9900641441,0.9901147485,0.9901404381,0.0000000000,-0.0000506043,-0.0000506043,0,0,0.0000000000,FSS-1000,,,
1680_class-928,3,0.9874060154,0.9840474129,0.9874060154,3,0.9874060154,0.9840474129,0.9874060154,0.0000000000,0.0033586025,0.0033586025,1,1,0.0000000000,FSS-1000,,,
1681_class-928,1,0.9423854351,0.9370541573,0.9423854351,1,0.9423854351,0.9370541573,0.9423854351,0.0000000000,0.0053312778,0.0053312778,1,1,0.0000000000,FSS-1000,,,
1682_class-928,1,0.9569487572,0.9505674839,0.9574090242,1,0.9569487572,0.9505674839,0.9574090242,0.0000000000,0.0063812733,0.0063812733,1,1,0.0000000000,FSS-1000,,,
1683_class-928,1,0.9720153809,0.9718096256,0.9720484018,0,0.9718096256,0.9718096256,0.9720484018,-0.0002057552,0.0002057552,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1684_class-928,2,0.9723869562,0.9724411964,0.9728610516,2,0.9723869562,0.9724411964,0.9728610516,0.0000000000,-0.0000542402,-0.0000542402,0,0,0.0000000000,FSS-1000,,,
1685_class-928,4,0.9865219593,0.9867373705,0.9867373705,0,0.9867373705,0.9867373705,0.9867373705,0.0002154112,-0.0002154112,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1686_class-928,4,0.9910380840,0.9908726215,0.9912109375,0,0.9908726215,0.9908726215,0.9912109375,-0.0001654625,0.0001654625,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1687_class-928,0,0.9282238483,0.9282238483,0.9299780726,0,0.9282238483,0.9282238483,0.9299780726,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1688_class-928,5,0.9843835831,0.9842938781,0.9843835831,5,0.9843835831,0.9842938781,0.9843835831,0.0000000000,0.0000897050,0.0000897050,1,1,0.0000000000,FSS-1000,,,
1689_class-928,0,0.9927312136,0.9927312136,0.9928210974,0,0.9927312136,0.9927312136,0.9928210974,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1690_class-929,4,0.9862025380,0.9845204353,0.9862025380,0,0.9845204353,0.9845204353,0.9862025380,-0.0016821027,0.0016821027,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1691_class-929,0,0.9805529118,0.9805529118,0.9805529118,0,0.9805529118,0.9805529118,0.9805529118,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1692_class-929,5,0.9760074615,0.9757355452,0.9761023521,0,0.9757355452,0.9757355452,0.9761023521,-0.0002719164,0.0002719164,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1693_class-929,4,0.9813675880,0.9824907780,0.9829047322,4,0.9813675880,0.9824907780,0.9829047322,0.0000000000,-0.0011231899,-0.0011231899,0,0,0.0000000000,FSS-1000,,,
1694_class-929,0,0.9809410572,0.9809410572,0.9809460640,0,0.9809410572,0.9809410572,0.9809460640,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1695_class-929,5,0.9805094600,0.9805865288,0.9809604883,0,0.9805865288,0.9805865288,0.9809604883,0.0000770688,-0.0000770688,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1696_class-929,2,0.9812762737,0.9814021587,0.9814021587,2,0.9812762737,0.9814021587,0.9814021587,0.0000000000,-0.0001258850,-0.0001258850,0,0,0.0000000000,FSS-1000,,,
1697_class-929,3,0.9754467010,0.9253141880,0.9754467010,3,0.9754467010,0.9253141880,0.9754467010,0.0000000000,0.0501325130,0.0501325130,1,1,0.0000000000,FSS-1000,,,
1698_class-929,5,0.9692881107,0.9695262909,0.9696514606,0,0.9695262909,0.9695262909,0.9696514606,0.0002381802,-0.0002381802,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1699_class-929,2,0.9393628240,0.9393857121,0.9393857121,0,0.9393857121,0.9393857121,0.9393857121,0.0000228882,-0.0000228882,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1700_class-930,4,0.9362139702,0.9430040121,0.9430040121,0,0.9430040121,0.9430040121,0.9430040121,0.0067900419,-0.0067900419,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1701_class-930,4,0.9566273093,0.8405345678,0.9569052458,0,0.8405345678,0.8405345678,0.9569052458,-0.1160927415,0.1160927415,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1702_class-930,5,0.9850772619,0.9755687118,0.9850772619,5,0.9850772619,0.9755687118,0.9850772619,0.0000000000,0.0095085502,0.0095085502,1,1,0.0000000000,FSS-1000,,,
1703_class-930,5,0.9077851772,0.9435710311,0.9733269215,5,0.9077851772,0.9435710311,0.9733269215,0.0000000000,-0.0357858539,-0.0357858539,0,0,0.0000000000,FSS-1000,,,
1704_class-930,1,0.9598243237,0.9408404827,0.9598243237,1,0.9598243237,0.9408404827,0.9598243237,0.0000000000,0.0189838409,0.0189838409,1,1,0.0000000000,FSS-1000,,,
1705_class-930,2,0.9886478186,0.9405751228,0.9886997938,0,0.9405751228,0.9405751228,0.9886997938,-0.0480726957,0.0480726957,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1706_class-930,5,0.8944218755,0.9675112963,0.9704366326,0,0.9675112963,0.9675112963,0.9704366326,0.0730894208,-0.0730894208,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1707_class-930,5,0.6539663672,0.6543524265,0.6622399092,5,0.6539663672,0.6543524265,0.6622399092,0.0000000000,-0.0003860593,-0.0003860593,0,0,0.0000000000,FSS-1000,,,
1708_class-930,3,0.9736358523,0.9735671282,0.9745370746,3,0.9736358523,0.9735671282,0.9745370746,0.0000000000,0.0000687242,0.0000687242,1,1,0.0000000000,FSS-1000,,,
1709_class-930,4,0.9628468752,0.9671714306,0.9671714306,4,0.9628468752,0.9671714306,0.9671714306,0.0000000000,-0.0043245554,-0.0043245554,0,0,0.0000000000,FSS-1000,,,
1710_class-931,3,0.9823780656,0.9821921587,0.9825071692,0,0.9821921587,0.9821921587,0.9825071692,-0.0001859069,0.0001859069,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1711_class-931,5,0.9586322308,0.9585516453,0.9586379528,0,0.9585516453,0.9585516453,0.9586379528,-0.0000805855,0.0000805855,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1712_class-931,2,0.9779406786,0.9781256914,0.9781256914,2,0.9779406786,0.9781256914,0.9781256914,0.0000000000,-0.0001850128,-0.0001850128,0,0,0.0000000000,FSS-1000,,,
1713_class-931,5,0.9645268917,0.9491423368,0.9645863771,5,0.9645268917,0.9491423368,0.9645863771,0.0000000000,0.0153845549,0.0153845549,1,1,0.0000000000,FSS-1000,,,
1714_class-931,1,0.9844824076,0.9845451117,0.9846658111,0,0.9845451117,0.9845451117,0.9846658111,0.0000627041,-0.0000627041,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1715_class-931,5,0.9727950692,0.9729152918,0.9730329514,5,0.9727950692,0.9729152918,0.9730329514,0.0000000000,-0.0001202226,-0.0001202226,0,0,0.0000000000,FSS-1000,,,
1716_class-931,2,0.9308072329,0.9302726984,0.9312092066,2,0.9308072329,0.9302726984,0.9312092066,0.0000000000,0.0005345345,0.0005345345,1,1,0.0000000000,FSS-1000,,,
1717_class-931,4,0.9553341269,0.9532234669,0.9553341269,4,0.9553341269,0.9532234669,0.9553341269,0.0000000000,0.0021106601,0.0021106601,1,1,0.0000000000,FSS-1000,,,
1718_class-931,0,0.9766385555,0.9766385555,0.9771397710,0,0.9766385555,0.9766385555,0.9771397710,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1719_class-931,1,0.9462208748,0.9461783171,0.9612524509,0,0.9461783171,0.9461783171,0.9612524509,-0.0000425577,0.0000425577,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1720_class-932,5,0.9761949778,0.9753209352,0.9761949778,0,0.9753209352,0.9753209352,0.9761949778,-0.0008740425,0.0008740425,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1721_class-932,0,0.9896813631,0.9896813631,0.9897648692,0,0.9896813631,0.9896813631,0.9897648692,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1722_class-932,1,0.9905047417,0.9909667969,0.9911709428,0,0.9909667969,0.9909667969,0.9911709428,0.0004620552,-0.0004620552,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1723_class-932,5,0.9859504104,0.9857083559,0.9859504104,5,0.9859504104,0.9857083559,0.9859504104,0.0000000000,0.0002420545,0.0002420545,1,1,0.0000000000,FSS-1000,,,
1724_class-932,1,0.9526624084,0.8617873192,0.9526624084,0,0.8617873192,0.8617873192,0.9526624084,-0.0908750892,0.0908750892,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1725_class-932,3,0.9695777893,0.9292948246,0.9831473827,3,0.9695777893,0.9292948246,0.9831473827,0.0000000000,0.0402829647,0.0402829647,1,1,0.0000000000,FSS-1000,,,
1726_class-932,0,0.9616810679,0.9616810679,0.9616810679,0,0.9616810679,0.9616810679,0.9616810679,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1727_class-932,3,0.9886821508,0.9888241291,0.9888241291,0,0.9888241291,0.9888241291,0.9888241291,0.0001419783,-0.0001419783,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1728_class-932,4,0.9763486385,0.9777754545,0.9785627723,0,0.9777754545,0.9777754545,0.9785627723,0.0014268160,-0.0014268160,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1729_class-932,1,0.9708480835,0.9707974792,0.9708480835,0,0.9707974792,0.9707974792,0.9708480835,-0.0000506043,0.0000506043,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1730_class-933,0,0.9870659709,0.9870659709,0.9875254631,0,0.9870659709,0.9870659709,0.9875254631,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1731_class-933,2,0.9742780924,0.9747754931,0.9747946262,0,0.9747754931,0.9747754931,0.9747946262,0.0004974008,-0.0004974008,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1732_class-933,3,0.9631948471,0.9630801678,0.9642557502,3,0.9631948471,0.9630801678,0.9642557502,0.0000000000,0.0001146793,0.0001146793,1,1,0.0000000000,FSS-1000,,,
1733_class-933,2,0.9841996431,0.9856652021,0.9856652021,0,0.9856652021,0.9856652021,0.9856652021,0.0014655590,-0.0014655590,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1734_class-933,1,0.9319262505,0.9272123575,0.9319262505,1,0.9319262505,0.9272123575,0.9319262505,0.0000000000,0.0047138929,0.0047138929,1,1,0.0000000000,FSS-1000,,,
1735_class-933,0,0.9713007808,0.9713007808,0.9849828482,0,0.9713007808,0.9713007808,0.9849828482,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1736_class-933,0,0.9645738602,0.9645738602,0.9646481276,0,0.9645738602,0.9645738602,0.9646481276,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1737_class-933,3,0.9755245447,0.9735022783,0.9755245447,0,0.9735022783,0.9735022783,0.9755245447,-0.0020222664,0.0020222664,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1738_class-933,1,0.7463293076,0.6212025881,0.7463293076,1,0.7463293076,0.6212025881,0.7463293076,0.0000000000,0.1251267195,0.1251267195,1,1,0.0000000000,FSS-1000,,,
1739_class-933,2,0.7715324163,0.7678969502,0.7715324163,2,0.7715324163,0.7678969502,0.7715324163,0.0000000000,0.0036354661,0.0036354661,1,1,0.0000000000,FSS-1000,,,
1740_class-934,4,0.9198659658,0.9157352448,0.9370093942,0,0.9157352448,0.9157352448,0.9370093942,-0.0041307211,0.0041307211,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1741_class-934,3,0.9550836086,0.9543985724,0.9554456472,3,0.9550836086,0.9543985724,0.9554456472,0.0000000000,0.0006850362,0.0006850362,1,1,0.0000000000,FSS-1000,,,
1742_class-934,1,0.9801619649,0.9793164730,0.9804022312,1,0.9801619649,0.9793164730,0.9804022312,0.0000000000,0.0008454919,0.0008454919,1,1,0.0000000000,FSS-1000,,,
1743_class-934,0,0.6441658735,0.6441658735,0.6441658735,0,0.6441658735,0.6441658735,0.6441658735,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1744_class-934,3,0.9724483490,0.9727704525,0.9727704525,0,0.9727704525,0.9727704525,0.9727704525,0.0003221035,-0.0003221035,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1745_class-934,5,0.9637807608,0.9636772871,0.9641569853,5,0.9637807608,0.9636772871,0.9641569853,0.0000000000,0.0001034737,0.0001034737,1,1,0.0000000000,FSS-1000,,,
1746_class-934,5,0.9793056846,0.9794569016,0.9798063040,5,0.9793056846,0.9794569016,0.9798063040,0.0000000000,-0.0001512170,-0.0001512170,0,0,0.0000000000,FSS-1000,,,
1747_class-934,4,0.7761946917,0.8666356802,0.8981221914,4,0.7761946917,0.8666356802,0.8981221914,0.0000000000,-0.0904409885,-0.0904409885,0,0,0.0000000000,FSS-1000,,,
1748_class-934,0,0.9713253975,0.9713253975,0.9713253975,0,0.9713253975,0.9713253975,0.9713253975,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1749_class-934,1,0.9806215763,0.9774456024,0.9806215763,0,0.9774456024,0.9774456024,0.9806215763,-0.0031759739,0.0031759739,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1750_class-935,4,0.9802000523,0.9799034595,0.9802000523,0,0.9799034595,0.9799034595,0.9802000523,-0.0002965927,0.0002965927,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1751_class-935,1,0.9132781029,0.9174615145,0.9175458550,1,0.9132781029,0.9174615145,0.9175458550,0.0000000000,-0.0041834116,-0.0041834116,0,0,0.0000000000,FSS-1000,,,
1752_class-935,5,0.9800236225,0.9793729782,0.9800236225,0,0.9793729782,0.9793729782,0.9800236225,-0.0006506443,0.0006506443,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1753_class-935,5,0.8278856277,0.7360390425,0.8294625282,5,0.8278856277,0.7360390425,0.8294625282,0.0000000000,0.0918465853,0.0918465853,1,1,0.0000000000,FSS-1000,,,
1754_class-935,0,0.9739134312,0.9739134312,0.9745854139,0,0.9739134312,0.9739134312,0.9745854139,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1755_class-935,4,0.9739156961,0.8231707215,0.9739156961,4,0.9739156961,0.8231707215,0.9739156961,0.0000000000,0.1507449746,0.1507449746,1,1,0.0000000000,FSS-1000,,,
1756_class-935,4,0.9494209290,0.8573678732,0.9526292682,4,0.9494209290,0.8573678732,0.9526292682,0.0000000000,0.0920530558,0.0920530558,1,1,0.0000000000,FSS-1000,,,
1757_class-935,4,0.7198658586,0.6913944483,0.8142061234,4,0.7198658586,0.6913944483,0.8142061234,0.0000000000,0.0284714103,0.0284714103,1,1,0.0000000000,FSS-1000,,,
1758_class-935,1,0.8454970121,0.8429918289,0.8491591215,1,0.8454970121,0.8429918289,0.8491591215,0.0000000000,0.0025051832,0.0025051832,1,1,0.0000000000,FSS-1000,,,
1759_class-935,1,0.6893817186,0.1051611081,0.7249444723,1,0.6893817186,0.1051611081,0.7249444723,0.0000000000,0.5842206106,0.5842206106,1,1,0.0000000000,FSS-1000,,,
1760_class-936,5,0.9084404707,0.8996357918,0.9084404707,0,0.8996357918,0.8996357918,0.9084404707,-0.0088046789,0.0088046789,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1761_class-936,3,0.9681293368,0.9690483212,0.9693880677,3,0.9681293368,0.9690483212,0.9693880677,0.0000000000,-0.0009189844,-0.0009189844,0,0,0.0000000000,FSS-1000,,,
1762_class-936,2,0.9606611729,0.9610062838,0.9627603292,0,0.9610062838,0.9610062838,0.9627603292,0.0003451109,-0.0003451109,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1763_class-936,5,0.9733155966,0.9699497223,0.9733155966,5,0.9733155966,0.9699497223,0.9733155966,0.0000000000,0.0033658743,0.0033658743,1,1,0.0000000000,FSS-1000,,,
1764_class-936,1,0.9771443605,0.9765189886,0.9773014784,0,0.9765189886,0.9765189886,0.9773014784,-0.0006253719,0.0006253719,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1765_class-936,5,0.9657634497,0.9654631615,0.9657634497,0,0.9654631615,0.9654631615,0.9657634497,-0.0003002882,0.0003002882,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1766_class-936,3,0.9651535153,0.9637606740,0.9651535153,0,0.9637606740,0.9637606740,0.9651535153,-0.0013928413,0.0013928413,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1767_class-936,4,0.9563622475,0.9578009844,0.9578009844,0,0.9578009844,0.9578009844,0.9578009844,0.0014387369,-0.0014387369,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1768_class-936,1,0.9194153547,0.9149178267,0.9194153547,0,0.9149178267,0.9149178267,0.9194153547,-0.0044975281,0.0044975281,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1769_class-936,4,0.9565051794,0.9573447108,0.9583051801,0,0.9573447108,0.9573447108,0.9583051801,0.0008395314,-0.0008395314,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1770_class-937,3,0.9752371311,0.9537460804,0.9752371311,3,0.9752371311,0.9537460804,0.9752371311,0.0000000000,0.0214910507,0.0214910507,1,1,0.0000000000,FSS-1000,,,
1771_class-937,5,0.8854866028,0.8991516829,0.8991516829,0,0.8991516829,0.8991516829,0.8991516829,0.0136650801,-0.0136650801,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1772_class-937,1,0.9124380946,0.9119295478,0.9124380946,1,0.9124380946,0.9119295478,0.9124380946,0.0000000000,0.0005085468,0.0005085468,1,1,0.0000000000,FSS-1000,,,
1773_class-937,1,0.8762381077,0.8797375560,0.8797375560,0,0.8797375560,0.8797375560,0.8797375560,0.0034994483,-0.0034994483,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1774_class-937,3,0.8845506907,0.8832759857,0.8845506907,3,0.8845506907,0.8832759857,0.8845506907,0.0000000000,0.0012747049,0.0012747049,1,1,0.0000000000,FSS-1000,,,
1775_class-937,5,0.8839621544,0.8788013458,0.8839621544,5,0.8839621544,0.8788013458,0.8839621544,0.0000000000,0.0051608086,0.0051608086,1,1,0.0000000000,FSS-1000,,,
1776_class-937,0,0.9819881916,0.9819881916,0.9838939309,0,0.9819881916,0.9819881916,0.9838939309,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1777_class-937,2,0.9384164810,0.9346095324,0.9384164810,2,0.9384164810,0.9346095324,0.9384164810,0.0000000000,0.0038069487,0.0038069487,1,1,0.0000000000,FSS-1000,,,
1778_class-937,1,0.8931050301,0.8969316483,0.8969316483,1,0.8931050301,0.8969316483,0.8969316483,0.0000000000,-0.0038266182,-0.0038266182,0,0,0.0000000000,FSS-1000,,,
1779_class-937,0,0.5161634684,0.5161634684,0.8994135857,0,0.5161634684,0.5161634684,0.8994135857,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1780_class-938,5,0.9721797705,0.9635099173,0.9721797705,0,0.9635099173,0.9635099173,0.9721797705,-0.0086698532,0.0086698532,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1781_class-938,2,0.9527388811,0.9445825219,0.9547168016,2,0.9527388811,0.9445825219,0.9547168016,0.0000000000,0.0081563592,0.0081563592,1,1,0.0000000000,FSS-1000,,,
1782_class-938,1,0.9588953257,0.9411190152,0.9740278721,1,0.9588953257,0.9411190152,0.9740278721,0.0000000000,0.0177763104,0.0177763104,1,1,0.0000000000,FSS-1000,,,
1783_class-938,3,0.9209659100,0.9136216640,0.9326288104,3,0.9209659100,0.9136216640,0.9326288104,0.0000000000,0.0073442459,0.0073442459,1,1,0.0000000000,FSS-1000,,,
1784_class-938,2,0.9286606908,0.8316711187,0.9301224351,0,0.8316711187,0.8316711187,0.9301224351,-0.0969895720,0.0969895720,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1785_class-938,2,0.9223102331,0.9223918915,0.9223918915,2,0.9223102331,0.9223918915,0.9223918915,0.0000000000,-0.0000816584,-0.0000816584,0,0,0.0000000000,FSS-1000,,,
1786_class-938,1,0.9691808820,0.9681931138,0.9691964388,0,0.9681931138,0.9681931138,0.9691964388,-0.0009877682,0.0009877682,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1787_class-938,5,0.9410688877,0.9412899017,0.9512600303,5,0.9410688877,0.9412899017,0.9512600303,0.0000000000,-0.0002210140,-0.0002210140,0,0,0.0000000000,FSS-1000,,,
1788_class-938,2,0.9580826759,0.9581802487,0.9583985806,2,0.9580826759,0.9581802487,0.9583985806,0.0000000000,-0.0000975728,-0.0000975728,0,0,0.0000000000,FSS-1000,,,
