benchmark,seed,fold,method,obj_name,baseline_miou,selected_miou,selected_iter,fallback,non_degraded,oracle_miou
Pascal-5i,45,2,confidence_only,139_class-14,0.7471515536,0.7471515536,0,1,1,0.7471515536
Pascal-5i,45,2,confidence_only,140_class-11,0.9987128973,0.9514761567,5,0,0,0.9987128973
Pascal-5i,45,2,confidence_only,141_class-14,0.3402268291,0.3850531578,2,0,1,0.3854844570
Pascal-5i,45,2,confidence_only,142_class-10,0.1646960676,0.1485907882,2,0,0,0.1646960676
Pascal-5i,45,2,confidence_only,143_class-14,0.1909437478,0.1936737150,1,0,1,0.1939319372
Pascal-5i,45,2,confidence_only,144_class-10,0.6584509611,0.3431210816,4,0,0,0.9589192271
Pascal-5i,45,2,confidence_only,145_class-14,0.5965940952,0.6581043601,2,0,1,0.8058109879
Pascal-5i,45,2,confidence_only,146_class-13,0.7970948219,0.7970948219,0,0,1,0.7970948219
Pascal-5i,45,2,confidence_only,147_class-12,0.9450681806,0.8371416926,1,0,0,0.9450681806
Pascal-5i,45,2,confidence_only,148_class-14,0.6517618895,0.8723776340,5,0,1,0.8723776340
Pascal-5i,45,2,confidence_only,149_class-14,0.5356612206,0.4750592113,1,0,0,0.6783094406
Pascal-5i,45,2,confidence_only,150_class-10,0.1769198328,0.1731189787,3,0,0,0.2738161981
Pascal-5i,45,2,confidence_only,151_class-14,0.3001341820,0.4338130653,4,0,1,0.7876423597
Pascal-5i,45,2,confidence_only,152_class-14,0.3762962818,0.3762962818,0,0,1,0.3762962818
Pascal-5i,45,2,confidence_only,153_class-14,0.7148910165,0.6386098266,5,0,0,0.8877418041
Pascal-5i,45,2,confidence_only,154_class-14,0.3746696115,0.3746696115,0,0,1,0.3746696115
Pascal-5i,45,2,confidence_only,155_class-14,0.7712662220,0.6753276587,1,0,0,0.7712662220
Pascal-5i,45,2,confidence_only,156_class-14,0.9591151476,0.8843538165,5,0,0,0.9591151476
Pascal-5i,45,2,confidence_only,157_class-14,0.3817022741,0.3307629824,5,0,0,0.3817022741
Pascal-5i,45,2,confidence_only,158_class-11,0.9955511093,0.9955511093,0,1,1,0.9955511093
Pascal-5i,45,2,confidence_only,159_class-12,0.3908676803,0.4056682587,3,0,1,0.4560916126
Pascal-5i,45,2,confidence_only,160_class-14,0.5054878592,0.8311265111,5,0,1,0.8311265111
Pascal-5i,45,2,confidence_only,161_class-11,0.9872823954,0.9693143368,2,0,0,0.9872823954
Pascal-5i,45,2,confidence_only,162_class-14,0.5319521427,0.5319521427,0,0,1,0.7901396751
Pascal-5i,45,2,confidence_only,163_class-11,0.9854972363,0.9258946776,1,0,0,0.9854972363
Pascal-5i,45,2,confidence_only,164_class-14,0.9975373745,0.9327901602,2,0,0,0.9975373745
Pascal-5i,45,2,confidence_only,165_class-12,0.6287132502,0.9194934368,1,0,1,0.9194934368
Pascal-5i,45,2,confidence_only,166_class-14,0.8647731543,0.5729762912,2,0,0,0.8647731543
Pascal-5i,45,2,confidence_only,167_class-14,0.9620316029,0.6847448349,1,0,0,0.9620316029
Pascal-5i,45,2,confidence_only,168_class-12,0.8440345526,0.8097665906,2,0,0,0.8440345526
Pascal-5i,45,2,confidence_only,169_class-14,0.8192414045,0.9149803519,4,0,1,0.9149803519
Pascal-5i,45,2,confidence_only,170_class-14,0.8814198971,0.8814198971,0,1,1,0.8814198971
Pascal-5i,45,2,confidence_only,171_class-11,0.6667386293,0.6425762177,1,0,0,0.6667386293
Pascal-5i,45,2,confidence_only,172_class-14,0.3508461714,0.3508461714,0,1,1,0.3739746511
Pascal-5i,45,2,confidence_only,173_class-11,0.9931601286,0.9483755827,3,0,0,0.9931601286
Pascal-5i,45,2,confidence_only,174_class-14,0.6364049911,0.5219451785,3,0,0,0.7579792142
Pascal-5i,45,2,confidence_only,175_class-11,0.4380952418,0.3588073552,4,0,0,0.8426606655
Pascal-5i,45,2,confidence_only,176_class-13,0.9273198843,0.9273198843,0,1,1,0.9273198843
Pascal-5i,45,2,confidence_only,177_class-12,0.9554540515,0.8981620669,4,0,0,0.9554540515
Pascal-5i,45,2,confidence_only,178_class-14,0.4482930303,0.4322524965,2,0,0,0.5149466991
Pascal-5i,45,2,confidence_only,179_class-14,0.8539375067,0.4777403474,2,0,0,0.8765698671
Pascal-5i,45,2,confidence_only,180_class-14,0.9826296568,0.9462279081,1,0,0,0.9826296568
Pascal-5i,45,2,confidence_only,181_class-11,0.2624983191,0.3280128837,1,0,1,0.4805636406
Pascal-5i,45,2,confidence_only,182_class-12,0.4228908718,0.4008929729,2,0,0,0.4228908718
Pascal-5i,45,2,confidence_only,183_class-14,0.4657941163,0.5996216536,4,0,1,0.7006312013
Pascal-5i,45,2,confidence_only,184_class-10,0.7842905521,0.4972624481,5,0,0,0.7842905521
Pascal-5i,45,2,confidence_only,185_class-14,0.8446947336,0.3736031055,3,0,0,0.8446947336
Pascal-5i,45,2,confidence_only,186_class-10,0.2884983718,0.2884983718,0,1,1,0.3615564108
Pascal-5i,45,2,confidence_only,187_class-11,0.9780016541,0.9551590681,3,0,0,0.9780016541
Pascal-5i,45,2,confidence_only,188_class-11,0.9165425897,0.9165425897,0,1,1,0.9165425897
Pascal-5i,45,2,confidence_only,189_class-14,0.9820603132,0.9574989080,3,0,0,0.9820603132
Pascal-5i,45,2,confidence_only,190_class-14,0.3543004692,0.3763311207,2,0,1,0.3820466697
Pascal-5i,45,2,confidence_only,191_class-14,0.3710464239,0.3568189740,1,0,0,0.9164565802
Pascal-5i,45,2,confidence_only,192_class-14,0.4338038564,0.4338038564,0,0,1,0.9168609381
Pascal-5i,45,2,confidence_only,193_class-13,0.9632127285,0.9301227331,4,0,0,0.9632127285
Pascal-5i,45,2,confidence_only,194_class-14,0.7795451880,0.9417879581,1,0,1,0.9417879581
Pascal-5i,45,2,confidence_only,195_class-10,0.2083958387,0.4036508799,2,0,1,0.7667589784
Pascal-5i,45,2,confidence_only,196_class-14,0.4135952592,0.3851014078,2,0,0,0.4135952592
Pascal-5i,45,2,confidence_only,197_class-13,0.9853156805,0.7293152213,4,0,0,0.9853156805
Pascal-5i,45,2,confidence_only,198_class-14,0.9851052165,0.9851052165,0,1,1,0.9851052165
Pascal-5i,45,2,confidence_only,199_class-12,0.9350725412,0.9350725412,0,0,1,0.9350725412
Pascal-5i,45,2,confidence_only,200_class-13,0.9649633765,0.8750065565,3,0,0,0.9649633765
Pascal-5i,45,2,confidence_only,201_class-11,0.4126448631,0.9477008581,4,0,1,0.9477008581
Pascal-5i,45,2,confidence_only,202_class-14,0.0192777589,0.0175175946,2,0,0,0.4116190076
Pascal-5i,45,2,confidence_only,203_class-14,0.5216550231,0.5216550231,0,0,1,0.7816063762
Pascal-5i,45,2,confidence_only,204_class-14,0.4064957798,0.3363301754,4,0,0,0.4064957798
Pascal-5i,45,2,confidence_only,205_class-14,0.3182671070,0.3182671070,0,1,1,0.6364507079
Pascal-5i,45,2,confidence_only,206_class-14,0.6028509736,0.5845414400,3,0,0,0.6028509736
Pascal-5i,45,2,confidence_only,207_class-11,0.9396948814,0.9117431641,3,0,0,0.9609403610
Pascal-5i,45,2,confidence_only,208_class-11,0.5258151293,0.3734462857,2,0,0,0.6121141315
Pascal-5i,45,2,confidence_only,209_class-14,0.6198083162,0.5846933722,4,0,0,0.6198083162
Pascal-5i,45,2,confidence_only,210_class-14,0.5113883018,0.5113883018,0,1,1,0.9634057283
Pascal-5i,45,2,confidence_only,211_class-14,0.9512914419,0.9512914419,0,1,1,0.9512914419
Pascal-5i,45,2,confidence_only,212_class-14,0.5309583545,0.6950942278,3,0,1,0.7686176300
Pascal-5i,45,2,confidence_only,213_class-14,0.0378597118,0.7961465120,5,0,1,0.9032710791
Pascal-5i,45,2,confidence_only,214_class-10,0.5700058937,0.6563336849,2,0,1,0.6563336849
Pascal-5i,45,2,confidence_only,215_class-14,0.5671448708,0.6608417034,1,0,1,0.6669666767
Pascal-5i,45,2,confidence_only,216_class-12,0.3456924558,0.3389778435,3,0,0,0.6197270751
Pascal-5i,45,2,confidence_only,217_class-14,0.2522604465,0.9239743948,2,0,1,0.9240159988
Pascal-5i,45,2,confidence_only,218_class-11,0.9304118752,0.8782178164,2,0,0,0.9304118752
Pascal-5i,45,2,confidence_only,219_class-14,0.3637711108,0.3488742113,4,0,0,0.3637711108
Pascal-5i,45,2,confidence_only,220_class-14,0.5589776039,0.9441148043,2,0,1,0.9441148043
Pascal-5i,45,2,confidence_only,221_class-14,0.9987843633,0.9328492880,3,0,0,0.9987843633
Pascal-5i,45,2,confidence_only,222_class-14,0.6881434917,0.8789090514,3,0,1,0.8789090514
Pascal-5i,45,2,confidence_only,223_class-14,0.9941022992,0.9048866630,3,0,0,0.9941022992
Pascal-5i,45,2,confidence_only,224_class-14,0.5763822198,0.5462791920,2,0,0,0.5763822198
Pascal-5i,45,2,confidence_only,225_class-14,0.6450999379,0.6450999379,0,1,1,0.9249652028
Pascal-5i,45,2,confidence_only,226_class-10,0.2823233604,0.4337980747,2,0,1,0.4337980747
Pascal-5i,45,2,confidence_only,227_class-14,0.2444863468,0.2444863468,0,0,1,0.2444863468
Pascal-5i,45,2,confidence_only,228_class-12,0.5284240842,0.7954112291,2,0,1,0.8890434504
Pascal-5i,45,2,confidence_only,229_class-13,0.9721090794,0.9475876093,2,0,0,0.9721090794
Pascal-5i,45,2,confidence_only,230_class-14,0.4087046385,0.5184639692,4,0,1,0.9078132510
Pascal-5i,45,2,confidence_only,231_class-13,0.9759463072,0.9759463072,0,1,1,0.9759463072
Pascal-5i,45,2,confidence_only,232_class-14,0.3981565535,0.5114205480,5,0,1,0.5114205480
Pascal-5i,45,2,confidence_only,233_class-11,0.9982527494,0.8696725965,3,0,0,0.9982527494
Pascal-5i,45,2,confidence_only,234_class-11,0.9965379238,0.9720426798,5,0,0,0.9965379238
Pascal-5i,45,2,confidence_only,235_class-14,0.9972968102,0.9762277603,3,0,0,0.9972968102
Pascal-5i,45,2,confidence_only,236_class-14,0.3253223002,0.3253223002,0,1,1,0.3253223002
Pascal-5i,45,2,confidence_only,237_class-14,0.5394306183,0.4209520817,4,0,0,0.5394306183
Pascal-5i,45,2,confidence_only,238_class-11,0.9977524281,0.9719771147,5,0,0,0.9977524281
Pascal-5i,45,2,confidence_only,239_class-14,0.1192411631,0.1192411631,0,1,1,0.2148553133
Pascal-5i,45,2,confidence_only,240_class-14,0.9981015921,0.9429967999,4,0,0,0.9981015921
Pascal-5i,45,2,confidence_only,241_class-13,0.1234442219,0.1214196309,2,0,0,0.1234442219
Pascal-5i,45,2,confidence_only,242_class-14,0.9999593496,0.9629497528,1,0,0,0.9999593496
Pascal-5i,45,2,confidence_only,243_class-14,0.2958466411,0.2958466411,0,1,1,0.8894208670
Pascal-5i,45,2,confidence_only,244_class-14,0.9963659048,0.9690706730,4,0,0,0.9963659048
Pascal-5i,45,2,confidence_only,245_class-14,0.1486642957,0.1486642957,0,1,1,0.2290351540
Pascal-5i,45,2,confidence_only,246_class-14,0.9975600243,0.9975600243,0,1,1,0.9975600243
Pascal-5i,45,2,confidence_only,247_class-11,0.7823038101,0.9747219086,5,0,1,0.9748246074
Pascal-5i,45,2,confidence_only,248_class-14,0.9849556684,0.9174152613,2,0,0,0.9849556684
Pascal-5i,45,2,confidence_only,249_class-11,0.3722890317,0.5886988640,2,0,1,0.6130701900
Pascal-5i,45,2,confidence_only,250_class-14,0.9686014652,0.9281209707,3,0,0,0.9686014652
Pascal-5i,45,2,confidence_only,251_class-14,0.9994622469,0.9994622469,0,1,1,0.9994622469
Pascal-5i,45,2,confidence_only,252_class-14,0.4373854995,0.4148496091,2,0,0,0.8494250774
Pascal-5i,45,2,confidence_only,253_class-14,0.9858003855,0.9538427591,1,0,0,0.9858003855
Pascal-5i,45,2,confidence_only,254_class-14,0.7777149677,0.7777149677,0,1,1,0.9706206322
Pascal-5i,45,2,confidence_only,255_class-12,0.2858856022,0.9505007267,5,0,1,0.9516639709
Pascal-5i,45,2,confidence_only,256_class-14,0.2467872947,0.2768071294,2,0,1,0.7873144746
Pascal-5i,45,2,confidence_only,257_class-14,0.9863942862,0.9863942862,0,1,1,0.9863942862
Pascal-5i,45,2,confidence_only,258_class-11,0.7213529348,0.7213529348,0,0,1,0.8779614568
Pascal-5i,45,2,confidence_only,259_class-14,0.0850477815,0.0828701109,5,0,0,0.0850477815
Pascal-5i,45,2,confidence_only,260_class-12,0.6565557122,0.6565557122,0,1,1,0.6565557122
Pascal-5i,45,2,confidence_only,261_class-14,0.3514522016,0.2739822865,1,0,0,0.7542717457
Pascal-5i,45,2,confidence_only,262_class-14,0.3302232921,0.3614350557,3,0,1,0.3619953990
Pascal-5i,45,2,confidence_only,263_class-11,0.9323145151,0.8885232210,1,0,0,0.9323145151
Pascal-5i,45,2,confidence_only,264_class-13,0.5072442293,0.5072442293,0,0,1,0.6065385342
Pascal-5i,45,2,confidence_only,265_class-14,0.4125956595,0.4169045687,1,0,1,0.5244893432
Pascal-5i,45,2,confidence_only,266_class-10,0.2143565863,0.2025158703,2,0,0,0.2143565863
Pascal-5i,45,2,confidence_only,267_class-13,0.9645543098,0.9217299819,2,0,0,0.9645543098
Pascal-5i,45,2,confidence_only,268_class-14,0.0919432342,0.0919432342,0,1,1,0.0919432342
Pascal-5i,45,2,confidence_only,269_class-11,0.9991933107,0.6599541903,3,0,0,0.9991933107
Pascal-5i,45,2,confidence_only,270_class-14,0.9999772310,0.9999772310,0,0,1,0.9999772310
Pascal-5i,45,2,confidence_only,271_class-10,0.3947731853,0.4748461246,5,0,1,0.4748461246
Pascal-5i,45,2,confidence_only,272_class-14,0.3420717418,0.6467170119,5,0,1,0.6467170119
Pascal-5i,45,2,confidence_only,273_class-12,0.9534633160,0.9257310033,2,0,0,0.9534633160
Pascal-5i,45,2,confidence_only,274_class-14,0.4022316933,0.3907566369,2,0,0,0.4682479203
Pascal-5i,45,2,confidence_only,275_class-11,0.9894487858,0.9177707434,4,0,0,0.9894487858
Pascal-5i,45,2,confidence_only,276_class-10,0.8317009211,0.8317009211,0,0,1,0.8317009211
Pascal-5i,45,2,confidence_only,277_class-14,0.8807806969,0.5929926038,2,0,0,0.8807806969
Pascal-5i,45,2,confidence_only,278_class-11,0.9927990437,0.9686384201,2,0,0,0.9927990437
Pascal-5i,45,2,confidence_only,279_class-14,0.9022383690,0.3570329249,4,0,0,0.9022383690
Pascal-5i,45,2,confidence_only,280_class-11,0.9940577745,0.9655649662,5,0,0,0.9940577745
Pascal-5i,45,2,confidence_only,281_class-14,0.3962050080,0.2477405071,4,0,0,0.9835559130
Pascal-5i,45,2,confidence_only,282_class-11,0.4867286682,0.3940564096,4,0,0,0.5102473497
Pascal-5i,45,2,confidence_only,283_class-14,0.4760724604,0.6822429895,5,0,1,0.8834280968
Pascal-5i,45,2,confidence_only,284_class-14,0.7127863765,0.7127863765,0,0,1,0.8690701723
Pascal-5i,45,2,confidence_only,285_class-14,0.4950152040,0.4517415166,3,0,0,0.7122704983
Pascal-5i,45,2,confidence_only,286_class-14,0.2882733345,0.2882733345,0,1,1,0.2882733345
Pascal-5i,45,2,confidence_only,287_class-14,0.1978280991,0.1825311929,5,0,0,0.2626378536
Pascal-5i,45,2,confidence_only,288_class-11,0.5666469932,0.5666469932,0,0,1,0.8725393414
Pascal-5i,45,2,confidence_only,289_class-14,0.2395267040,0.2323307395,3,0,0,0.2395267040
Pascal-5i,45,2,confidence_only,290_class-14,0.3957329392,0.3844990730,4,0,0,0.3957329392
Pascal-5i,45,2,confidence_only,291_class-13,0.6661942601,0.7808724642,1,0,1,0.7825393677
Pascal-5i,45,2,confidence_only,292_class-14,0.9752817154,0.9752817154,0,0,1,0.9752817154
Pascal-5i,45,2,confidence_only,293_class-12,0.9562988877,0.8948810101,2,0,0,0.9562988877
Pascal-5i,45,2,confidence_only,294_class-13,0.9976735711,0.9976735711,0,0,1,0.9976735711
Pascal-5i,45,2,confidence_only,295_class-14,0.9895634651,0.9204856157,1,0,0,0.9895634651
Pascal-5i,45,2,confidence_only,296_class-12,0.9188519716,0.7170219421,3,0,0,0.9188519716
Pascal-5i,45,2,confidence_only,297_class-14,0.5159496665,0.3594387770,5,0,0,0.5159496665
Pascal-5i,45,2,confidence_only,298_class-10,0.5175616741,0.3884537816,4,0,0,0.5175616741
Pascal-5i,45,2,confidence_only,299_class-14,0.5714068413,0.5714068413,0,0,1,0.9527702332
Pascal-5i,45,2,confidence_only,300_class-11,0.3119968176,0.3119968176,0,0,1,0.3119968176
Pascal-5i,45,2,confidence_only,301_class-14,0.9969036579,0.9625438452,4,0,0,0.9969036579
Pascal-5i,45,2,confidence_only,302_class-14,0.6923769116,0.6164946556,4,0,0,0.6923769116
Pascal-5i,45,2,confidence_only,303_class-11,0.9896134138,0.9553136826,4,0,0,0.9896134138
Pascal-5i,45,2,confidence_only,304_class-14,0.4231882691,0.6143615246,1,0,1,0.6143615246
Pascal-5i,45,2,confidence_only,305_class-14,0.9801845551,0.9801845551,0,0,1,0.9801845551
Pascal-5i,45,2,confidence_only,306_class-12,0.9934116006,0.9187486172,3,0,0,0.9934116006
Pascal-5i,45,2,confidence_only,307_class-14,0.9961537123,0.9961537123,0,0,1,0.9961537123
Pascal-5i,45,2,confidence_only,308_class-14,0.8729540110,0.4614800811,3,0,0,0.8729540110
Pascal-5i,45,2,confidence_only,309_class-14,0.4777966142,0.3649179935,5,0,0,0.8308950663
Pascal-5i,45,2,confidence_only,310_class-10,0.2773896754,0.2773896754,0,1,1,0.4585965574
Pascal-5i,45,2,confidence_only,311_class-14,0.7748048306,0.7472480536,4,0,0,0.7748048306
Pascal-5i,45,2,confidence_only,312_class-12,0.9989073277,0.9989073277,0,0,1,0.9989073277
Pascal-5i,45,2,confidence_only,313_class-13,0.9923413992,0.9923413992,0,1,1,0.9923413992
Pascal-5i,45,2,confidence_only,314_class-12,0.4548709393,0.2996752560,2,0,0,0.8522127271
Pascal-5i,45,2,confidence_only,315_class-13,0.1950941980,0.7985318899,2,0,1,0.7985318899
Pascal-5i,45,2,confidence_only,316_class-14,0.6774720550,0.1748247445,5,0,0,0.6774720550
Pascal-5i,45,2,confidence_only,317_class-10,0.6895504594,0.6895504594,0,1,1,0.8623954654
Pascal-5i,45,2,confidence_only,318_class-14,0.7437251806,0.5999438763,1,0,0,0.8189865351
Pascal-5i,45,2,confidence_only,319_class-12,0.9859584570,0.9279033542,1,0,0,0.9859584570
Pascal-5i,45,2,confidence_only,320_class-14,0.9925597906,0.6758373976,4,0,0,0.9925597906
Pascal-5i,45,2,confidence_only,321_class-12,0.9428730011,0.9428730011,0,0,1,0.9428730011
Pascal-5i,45,2,confidence_only,322_class-12,0.8022048473,0.7430474758,1,0,0,0.8022048473
Pascal-5i,45,2,confidence_only,323_class-13,0.9294801354,0.9294801354,0,0,1,0.9294801354
Pascal-5i,45,2,confidence_only,324_class-14,0.7454886436,0.6160483360,3,0,0,0.7454886436
Pascal-5i,45,2,confidence_only,325_class-10,0.1175211221,0.1170975119,5,0,0,0.1180468947
Pascal-5i,45,2,confidence_only,326_class-11,0.9962472320,0.7029974461,2,0,0,0.9962472320
Pascal-5i,45,2,confidence_only,327_class-14,0.6160737276,0.6160737276,0,0,1,0.8220804930
Pascal-5i,45,2,confidence_only,328_class-13,0.9235880375,0.9235880375,0,1,1,0.9235880375
Pascal-5i,45,2,confidence_only,329_class-14,0.5888001323,0.7666400671,4,0,1,0.7682419419
Pascal-5i,45,2,confidence_only,330_class-14,0.6332976818,0.6332976818,0,1,1,0.7003506422
Pascal-5i,45,2,confidence_only,331_class-13,0.8905140758,0.8623606563,4,0,0,0.9610629082
Pascal-5i,45,2,confidence_only,332_class-14,0.7489471436,0.7489471436,0,0,1,0.7961588502
Pascal-5i,45,2,confidence_only,333_class-12,0.9865913391,0.9617908001,4,0,0,0.9865913391
Pascal-5i,45,2,confidence_only,334_class-13,0.9867213964,0.9505957365,2,0,0,0.9867213964
Pascal-5i,45,2,confidence_only,335_class-12,0.9952158928,0.9395866394,4,0,0,0.9952158928
Pascal-5i,45,2,confidence_only,336_class-12,0.9555947185,0.9555947185,0,1,1,0.9555947185
Pascal-5i,45,2,confidence_only,337_class-14,0.7698393464,0.7698393464,0,1,1,0.8857555389
Pascal-5i,45,2,confidence_only,338_class-14,0.9921368957,0.9296243191,1,0,0,0.9921368957
Pascal-5i,45,2,confidence_only,339_class-13,0.4400443733,0.4212144613,5,0,0,0.7780741453
Pascal-5i,45,2,confidence_only,340_class-10,0.6491813660,0.7863785625,4,0,1,0.7863785625
Pascal-5i,45,2,confidence_only,341_class-12,0.3053675294,0.3116993010,2,0,1,0.4380107522
Pascal-5i,45,2,confidence_only,342_class-10,0.6259261966,0.6259261966,0,1,1,0.7061229348
Pascal-5i,45,2,confidence_only,343_class-14,0.9651062489,0.9300993681,2,0,0,0.9651062489
Pascal-5i,45,2,confidence_only,344_class-11,0.9674012661,0.5579347014,1,0,0,0.9674012661
Pascal-5i,45,2,confidence_only,345_class-14,0.4023134410,0.3976388872,3,0,0,0.5586237907
Pascal-5i,45,2,confidence_only,346_class-12,0.3018776178,0.5752307773,1,0,1,0.8623288870
Pascal-5i,45,2,confidence_only,347_class-14,0.8395383358,0.5294086933,2,0,0,0.8395383358
Pascal-5i,45,2,confidence_only,348_class-14,0.4648945332,0.4547228813,2,0,0,0.6538805366
Pascal-5i,45,2,confidence_only,349_class-14,0.3352439702,0.3247374594,1,0,0,0.3352439702
Pascal-5i,45,2,confidence_only,350_class-10,0.4600009918,0.4600009918,0,0,1,0.4600009918
Pascal-5i,45,2,confidence_only,351_class-14,0.9912678003,0.9455620646,1,0,0,0.9912678003
Pascal-5i,45,2,confidence_only,352_class-13,0.2943694890,0.2773330212,4,0,0,0.2943694890
Pascal-5i,45,2,confidence_only,353_class-14,0.5321049690,0.3591892123,5,0,0,0.9215561748
Pascal-5i,45,2,confidence_only,354_class-14,0.3634989560,0.3634989560,0,1,1,0.6148352027
Pascal-5i,45,2,confidence_only,355_class-11,0.2372321934,0.2243560851,2,0,0,0.3353372514
Pascal-5i,45,2,confidence_only,356_class-14,0.6054579020,0.3752942085,2,0,0,0.6296943426
Pascal-5i,45,2,confidence_only,357_class-13,0.9243457317,0.8148145676,5,0,0,0.9243457317
Pascal-5i,45,2,confidence_only,358_class-14,0.9733949304,0.5180651546,3,0,0,0.9733949304
Pascal-5i,45,2,confidence_only,359_class-11,0.2005528808,0.0762572140,1,0,0,0.2005528808
Pascal-5i,45,2,confidence_only,360_class-10,0.7569696903,0.4595535994,5,0,0,0.7569696903
Pascal-5i,45,2,confidence_only,361_class-14,0.2099242657,0.0896839648,4,0,0,0.7673336267
Pascal-5i,45,2,confidence_only,362_class-10,0.1812490523,0.1812490523,0,1,1,0.3116260469
Pascal-5i,45,2,confidence_only,363_class-11,0.9883816242,0.9146052599,4,0,0,0.9883816242
Pascal-5i,45,2,confidence_only,364_class-12,0.9364525676,0.8958562613,3,0,0,0.9364525676
Pascal-5i,45,2,confidence_only,365_class-14,0.5974915624,0.9190390110,5,0,1,0.9190390110
Pascal-5i,45,2,confidence_only,366_class-10,0.8503368497,0.8503368497,0,0,1,0.8503368497
Pascal-5i,45,2,confidence_only,367_class-14,0.9973367453,0.9973367453,0,1,1,0.9973367453
Pascal-5i,45,2,confidence_only,368_class-11,0.9985296130,0.9488715529,5,0,0,0.9985296130
Pascal-5i,45,2,confidence_only,369_class-14,0.9755102396,0.9332259893,3,0,0,0.9755102396
Pascal-5i,45,2,confidence_only,370_class-14,0.9201936722,0.9250830412,2,0,1,0.9250830412
Pascal-5i,45,2,confidence_only,371_class-12,0.5926809311,0.4270009995,1,0,0,0.8824121952
Pascal-5i,45,2,confidence_only,372_class-14,0.9976370335,0.9590891004,2,0,0,0.9976370335
Pascal-5i,45,2,confidence_only,373_class-10,0.1328471452,0.1316661835,4,0,0,0.1614398211
