fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_original,support_fg_delta_vs_baseline,support_fg_ndr_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_original,support_decoder_fg_delta_vs_baseline,support_decoder_fg_ndr_delta_vs_original
3,fold3:236_class-19,236_class-19,0.37458232,0.37458232,0,1,0.37458232,0,0,1,0.00000000,0.00000000,0,0.37458232,0,0,1,0.00000000,0.00000000,0
3,fold3:237_class-18,237_class-18,0.43131036,0.41670236,5,0,0.43131036,0,1,1,0.01460800,0.00000000,1,0.43131036,0,1,1,0.01460800,0.00000000,1
3,fold3:238_class-18,238_class-18,0.83403075,0.80456150,5,0,0.80456150,5,0,0,0.00000000,-0.02946925,0,0.80456150,5,0,0,0.00000000,-0.02946925,0
3,fold3:239_class-17,239_class-17,0.36504102,0.72295749,5,1,0.36504102,0,1,1,-0.35791647,0.00000000,0,0.36504102,0,1,1,-0.35791647,0.00000000,0
3,fold3:240_class-17,240_class-17,0.33966255,0.29328111,1,0,0.33966255,0,1,1,0.04638144,0.00000000,1,0.33966255,0,1,1,0.04638144,0.00000000,1
3,fold3:241_class-16,241_class-16,0.52816015,0.50584060,2,0,0.50584060,2,0,0,0.00000000,-0.02231956,0,0.50584060,2,0,0,0.00000000,-0.02231956,0
3,fold3:242_class-19,242_class-19,0.73828852,0.57362497,4,0,0.73828852,0,1,1,0.16466355,0.00000000,1,0.73828852,0,1,1,0.16466355,0.00000000,1
3,fold3:243_class-15,243_class-15,0.98218238,0.88634038,1,0,0.98218238,0,1,1,0.09584200,0.00000000,1,0.98218238,0,1,1,0.09584200,0.00000000,1
3,fold3:244_class-15,244_class-15,0.98732877,0.62005150,1,0,0.98732877,0,1,1,0.36727726,0.00000000,1,0.98732877,0,1,1,0.36727726,0.00000000,1
3,fold3:245_class-19,245_class-19,0.45533222,0.40471089,4,0,0.45533222,0,1,1,0.05062133,0.00000000,1,0.45533222,0,1,1,0.05062133,0.00000000,1
3,fold3:246_class-18,246_class-18,0.60331523,0.35252252,3,0,0.60331523,0,1,1,0.25079271,0.00000000,1,0.60331523,0,1,1,0.25079271,0.00000000,1
3,fold3:247_class-16,247_class-16,0.45596933,0.30797654,1,0,0.45596933,0,1,1,0.14799279,0.00000000,1,0.45596933,0,1,1,0.14799279,0.00000000,1
3,fold3:248_class-16,248_class-16,0.88182175,0.72284698,1,0,0.88182175,0,1,1,0.15897477,0.00000000,1,0.88182175,0,1,1,0.15897477,0.00000000,1
3,fold3:249_class-18,249_class-18,0.20183252,0.43939418,2,1,0.43939418,2,0,1,0.00000000,0.23756166,0,0.43939418,2,0,1,0.00000000,0.23756166,0
3,fold3:250_class-17,250_class-17,0.82652330,0.94630885,2,1,0.82652330,0,1,1,-0.11978555,0.00000000,0,0.82652330,0,1,1,-0.11978555,0.00000000,0
3,fold3:251_class-18,251_class-18,0.82931864,0.82931864,0,1,0.82931864,0,0,1,0.00000000,0.00000000,0,0.82931864,0,0,1,0.00000000,0.00000000,0
3,fold3:252_class-15,252_class-15,0.25641158,0.25641158,0,1,0.25641158,0,0,1,0.00000000,0.00000000,0,0.25641158,0,0,1,0.00000000,0.00000000,0
3,fold3:253_class-16,253_class-16,0.99808657,0.93647599,2,0,0.93647599,2,0,0,0.00000000,-0.06161058,0,0.93647599,2,0,0,0.00000000,-0.06161058,0
3,fold3:254_class-17,254_class-17,0.78897858,0.29865521,3,0,0.29865521,3,0,0,0.00000000,-0.49032336,0,0.29865521,3,0,0,0.00000000,-0.49032336,0
3,fold3:255_class-19,255_class-19,0.22945294,0.63053888,3,1,0.22945294,0,1,1,-0.40108594,0.00000000,0,0.22945294,0,1,1,-0.40108594,0.00000000,0
3,fold3:256_class-16,256_class-16,0.98936105,0.88388133,5,0,0.88388133,5,0,0,0.00000000,-0.10547972,0,0.98936105,0,1,1,0.10547972,0.00000000,1
3,fold3:257_class-16,257_class-16,0.90299606,0.49032551,1,0,0.49032551,1,0,0,0.00000000,-0.41267055,0,0.49032551,1,0,0,0.00000000,-0.41267055,0
3,fold3:258_class-16,258_class-16,0.94889998,0.76289344,5,0,0.76289344,5,0,0,0.00000000,-0.18600655,0,0.76289344,5,0,0,0.00000000,-0.18600655,0
3,fold3:259_class-15,259_class-15,0.62243420,0.61410660,4,0,0.62243420,0,1,1,0.00832760,0.00000000,1,0.62243420,0,1,1,0.00832760,0.00000000,1
3,fold3:260_class-18,260_class-18,0.99676168,0.99676168,0,1,0.99676168,0,0,1,0.00000000,0.00000000,0,0.99676168,0,0,1,0.00000000,0.00000000,0
3,fold3:261_class-19,261_class-19,0.65178233,0.68669760,3,1,0.65178233,0,1,1,-0.03491527,0.00000000,0,0.65178233,0,1,1,-0.03491527,0.00000000,0
3,fold3:262_class-17,262_class-17,0.92941225,0.86672688,1,0,0.86672688,1,0,0,0.00000000,-0.06268537,0,0.86672688,1,0,0,0.00000000,-0.06268537,0
3,fold3:263_class-15,263_class-15,0.42607442,0.39034620,1,0,0.39034620,1,0,0,0.00000000,-0.03572822,0,0.39034620,1,0,0,0.00000000,-0.03572822,0
3,fold3:264_class-15,264_class-15,0.43581322,0.43581322,0,1,0.43581322,0,0,1,0.00000000,0.00000000,0,0.43581322,0,0,1,0.00000000,0.00000000,0
3,fold3:265_class-18,265_class-18,0.98832309,0.96089131,5,0,0.98832309,0,1,1,0.02743179,0.00000000,1,0.98832309,0,1,1,0.02743179,0.00000000,1
3,fold3:266_class-17,266_class-17,0.50805199,0.41123444,1,0,0.41123444,1,0,0,0.00000000,-0.09681755,0,0.41123444,1,0,0,0.00000000,-0.09681755,0
3,fold3:267_class-16,267_class-16,0.73388273,0.69861639,5,0,0.73388273,0,1,1,0.03526634,0.00000000,1,0.73388273,0,1,1,0.03526634,0.00000000,1
3,fold3:268_class-15,268_class-15,0.38692638,0.27080017,4,0,0.38692638,0,1,1,0.11612621,0.00000000,1,0.38692638,0,1,1,0.11612621,0.00000000,1
3,fold3:269_class-17,269_class-17,0.29865381,0.23725267,2,0,0.23725267,2,0,0,0.00000000,-0.06140114,0,0.23725267,2,0,0,0.00000000,-0.06140114,0
3,fold3:270_class-16,270_class-16,0.90088224,0.77146107,5,0,0.77146107,5,0,0,0.00000000,-0.12942117,0,0.77146107,5,0,0,0.00000000,-0.12942117,0
3,fold3:271_class-17,271_class-17,0.00028622,0.00028622,0,1,0.00028622,0,0,1,0.00000000,0.00000000,0,0.00028622,0,0,1,0.00000000,0.00000000,0
3,fold3:272_class-18,272_class-18,0.96617121,0.56223047,4,0,0.96617121,0,1,1,0.40394074,0.00000000,1,0.96617121,0,1,1,0.40394074,0.00000000,1
3,fold3:273_class-19,273_class-19,0.19919433,0.75930667,5,1,0.75930667,5,0,1,0.00000000,0.56011234,0,0.19919433,0,1,1,-0.56011234,0.00000000,0
3,fold3:274_class-17,274_class-17,0.42863083,0.42863083,0,1,0.42863083,0,0,1,0.00000000,0.00000000,0,0.42863083,0,0,1,0.00000000,0.00000000,0
3,fold3:275_class-15,275_class-15,0.39274219,0.19631490,5,0,0.19631490,5,0,0,0.00000000,-0.19642729,0,0.19631490,5,0,0,0.00000000,-0.19642729,0
3,fold3:276_class-15,276_class-15,0.36459443,0.35649744,1,0,0.35649744,1,0,0,0.00000000,-0.00809699,0,0.35649744,1,0,0,0.00000000,-0.00809699,0
3,fold3:277_class-18,277_class-18,0.29517239,0.29517239,0,1,0.29517239,0,0,1,0.00000000,0.00000000,0,0.29517239,0,0,1,0.00000000,0.00000000,0
3,fold3:278_class-16,278_class-16,0.99145520,0.94167089,1,0,0.94167089,1,0,0,0.00000000,-0.04978430,0,0.99145520,0,1,1,0.04978430,0.00000000,1
3,fold3:279_class-17,279_class-17,0.45754755,0.45081535,3,0,0.45081535,3,0,0,0.00000000,-0.00673220,0,0.45081535,3,0,0,0.00000000,-0.00673220,0
3,fold3:280_class-15,280_class-15,0.35931146,0.34497190,3,0,0.35931146,0,1,1,0.01433957,0.00000000,1,0.35931146,0,1,1,0.01433957,0.00000000,1
3,fold3:281_class-18,281_class-18,0.98936319,0.95712572,4,0,0.98936319,0,1,1,0.03223747,0.00000000,1,0.98936319,0,1,1,0.03223747,0.00000000,1
3,fold3:282_class-18,282_class-18,0.41998795,0.85122335,2,1,0.85122335,2,0,1,0.00000000,0.43123540,0,0.85122335,2,0,1,0.00000000,0.43123540,0
3,fold3:283_class-16,283_class-16,0.91571617,0.91571617,0,1,0.91571617,0,0,1,0.00000000,0.00000000,0,0.91571617,0,0,1,0.00000000,0.00000000,0
3,fold3:284_class-15,284_class-15,0.79352701,0.47940052,2,0,0.47940052,2,0,0,0.00000000,-0.31412649,0,0.79352701,0,1,1,0.31412649,0.00000000,1
3,fold3:285_class-19,285_class-19,0.22080763,0.21918024,3,0,0.21918024,3,0,0,0.00000000,-0.00162739,0,0.21918024,3,0,0,0.00000000,-0.00162739,0
3,fold3:286_class-15,286_class-15,0.58123744,0.53419584,2,0,0.58123744,0,1,1,0.04704159,0.00000000,1,0.58123744,0,1,1,0.04704159,0.00000000,1
3,fold3:287_class-17,287_class-17,0.27045068,0.27045068,0,1,0.27045068,0,0,1,0.00000000,0.00000000,0,0.27045068,0,0,1,0.00000000,0.00000000,0
3,fold3:288_class-17,288_class-17,0.51344448,0.32533234,3,0,0.32533234,3,0,0,0.00000000,-0.18811214,0,0.32533234,3,0,0,0.00000000,-0.18811214,0
3,fold3:289_class-15,289_class-15,0.70268863,0.45983425,4,0,0.70268863,0,1,1,0.24285439,0.00000000,1,0.70268863,0,1,1,0.24285439,0.00000000,1
3,fold3:290_class-19,290_class-19,0.42391533,0.53049624,5,1,0.53049624,5,0,1,0.00000000,0.10658091,0,0.42391533,0,1,1,-0.10658091,0.00000000,0
3,fold3:291_class-18,291_class-18,0.12874645,0.13617730,5,1,0.13617730,5,0,1,0.00000000,0.00743085,0,0.12874645,0,1,1,-0.00743085,0.00000000,0
3,fold3:292_class-18,292_class-18,0.23402523,0.51130319,2,1,0.23402523,0,1,1,-0.27727796,0.00000000,0,0.23402523,0,1,1,-0.27727796,0.00000000,0
3,fold3:293_class-17,293_class-17,0.39482754,0.34571084,4,0,0.39482754,0,1,1,0.04911670,0.00000000,1,0.39482754,0,1,1,0.04911670,0.00000000,1
3,fold3:294_class-15,294_class-15,0.99680108,0.56899571,1,0,0.56899571,1,0,0,0.00000000,-0.42780536,0,0.56899571,1,0,0,0.00000000,-0.42780536,0
3,fold3:295_class-19,295_class-19,0.32389063,0.44807559,5,1,0.32389063,0,1,1,-0.12418497,0.00000000,0,0.32389063,0,1,1,-0.12418497,0.00000000,0
3,fold3:296_class-17,296_class-17,0.32479435,0.31061250,2,0,0.31061250,2,0,0,0.00000000,-0.01418185,0,0.31061250,2,0,0,0.00000000,-0.01418185,0
3,fold3:297_class-18,297_class-18,0.98944843,0.92619681,1,0,0.98944843,0,1,1,0.06325161,0.00000000,1,0.98944843,0,1,1,0.06325161,0.00000000,1
3,fold3:298_class-16,298_class-16,0.97745049,0.97745049,0,1,0.97745049,0,0,1,0.00000000,0.00000000,0,0.97745049,0,0,1,0.00000000,0.00000000,0
3,fold3:299_class-18,299_class-18,0.51142037,0.93725061,3,1,0.93725061,3,0,1,0.00000000,0.42583025,0,0.93725061,3,0,1,0.00000000,0.42583025,0
